UserNick,comment_time,content,auctionSku
r***9,2020-04-08 11:41:29,好吃好吃，比外面餐店吃的味道还好，连续吃了几天都不腻哦，粉都不够吃的，吃完了还会回购。,口味:螺蛳粉3袋装
树***达,2020-04-12 19:26:47,不枉费我等了一个月啊，很好吃！粉很Q弹，辣味也很舒爽，会回购哒~,口味:螺蛳粉3袋装
t***6,2020-04-08 22:21:21,等了有二十几天才到货，吃了一袋，包装很好，我第一次吃螺蛳粉，朋友推荐说好吃，我感觉还行，感觉臭臭的，可能我吃不习惯，但是里面菜还是蛮鲜新的,口味:螺蛳粉3袋装
皮***丽,2020-04-12 15:54:29,好吃啊！而且吃了嘴巴里面不长泡！而且腐竹得好多，还有酸笋，菜包都很多吃不完。以后再搞活动再囤几包。,口味:螺蛳粉3袋装
l***y,2020-04-11 09:33:25,今天早上做的！味道超好！配料很足！我自己又加了点鱼丸和金针菇油麦菜！点赞,口味:螺蛳粉3袋装
常***东,2020-04-11 16:31:35,整体评价：与实物相符 胀包问题：完全没有 包装品质：还算走心 口感味道：辣一点就更好了 新鲜度：日期非常近，这个very good,口味:螺蛳粉3袋装
小***e,2020-04-07 14:51:26,料很足，李子柒家的感觉是螺蛳粉的一股清流了，味道不会特别重，是螺蛳粉入门级选手的菜哈哈！个人不是很能吃辣，底料其实已经有一点点辣味了，所以只放了几滴辣油。初尝者可以放心买！,口味:螺蛳粉3袋装
t***9,2020-04-07 01:28:10,我很喜欢，除了等太久，没其他毛病，料包很足，就是第一次煮加水少了，有点咸，回了下锅加了点开水就好了，味道很赞，我很喜欢辣的，这个不是特别辣，刚刚好那种，还有我超喜欢子柒仙女,口味:螺蛳粉3袋装
小***3,2020-04-02 17:27:56,包装品质：包装很有创意 口感味道：腐竹和花生很多，粉量也比好欢螺的多，很惊喜，口味没有好欢螺的重，不过也很好吃。 整体评价：很满意的一次购物，没有失望。,口味:螺蛳粉3袋装
白***z,2020-04-10 13:18:13,东西很好 居然送鼠标垫 不会是放错了吧-_-,口味:螺蛳粉3袋装
n***3,2020-04-09 07:46:29,4月3号收到了我3月8号下单的螺蛳粉！感天动地，生产日期是3月29！第二天迫不及待的和爸妈饱餐一顿，味道很正宗，我们风卷残云地吃完了，连话都顾不上说。就是味道久久萦绕，我昨天洗碗的时候还隐隐闻到哪里飘出了螺蛳粉的&ldquo;香气&rdquo;,口味:螺蛳粉3袋装
谁***5,2020-04-11 10:36:35,整体评价：就是等了一个多月才等到。 包装品质：高大上 口感味道：不辣感觉还有一丝丝甜味。 新鲜度：日期新鲜,口味:螺蛳粉3袋装
s***3,2020-04-10 10:35:24,李子柒家的东西一直都是精品～螺蛳粉真的超级好吃～就是太难等了，等了一个月才到货～但是好东西都是要经得起等待的～这波不亏～值了～超级超级好吃～和室友吃的整个房间臭臭的～但是还是很开心哈哈哈哈～,口味:螺蛳粉3袋装
m***y,2020-04-02 09:02:56,虽然等了一个多月才等到发货，不过发货之后两天就收到了，快递也是很给力啊。红色的李子柒的外包装盒，姜黄色的螺蛳粉袋子，颜色很有冲击力，也很绚烂多彩。里面是一袋子干米粉，七种作料，很实在。按照包装袋后面的指示操作，米粉劲道，汤味浓鲜，配料十足，酸辣适口。没有传统的螺狮粉那么味道重，辣油非常香。物超所值，值得等待！,口味:螺蛳粉3袋装
马***6,2020-04-13 12:40:46,虽然等了很久，但是不负等待，味道鲜美口感丰富，这是我吃过最好的螺蛳粉了，李子柒加油！,口味:螺蛳粉3袋装
范***西,2020-04-11 09:41:35,整体评价：等了很久才发货，等待的过程是痛苦的 胀包问题：没有发现 包装品质：比较粗糙，有发现一个外包装没有封好，不过影响也不大 口感味道：不是特别重口味,口味:螺蛳粉3袋装
池***8,2020-04-13 13:47:03,味道不错 一整包辣下下去太太辣了 下一点就好,口味:螺蛳粉3袋装
放***都,2020-04-12 14:27:34,等了好久才发货，非常爱螺蛳粉，好吃！但听说这家螺蛳粉的代工厂是柳江人家，个人感觉柳江人家更便宜,口味:螺蛳粉3袋装
d***p,2020-04-04 02:42:22,整体评价：等了20天值得期待 胀包问题：没有胀包 包装品质：良心产品 口感味道：还原度很高，没有外面商品钠高的味道 新鲜度：不用说，是真得好！,口味:螺蛳粉3袋装
t***3,2020-04-03 20:48:24,整体评价：一直都支持他们家的产品螺蛳粉买两次了，觉得味道挺不错的，而且包装也喜欢😊决定吃完再买！无奈就是怕等发货和等快递都的时间太长了！这个还送了个鼠标垫！深得我心！,口味:螺蛳粉3袋装
l***8,2020-04-07 22:04:53,整体评价：销量惊人，味道比较好吃😋 胀包问题：没有胀包 包装品质：包装很不错 口感味道：味道比较不错 新鲜度：等了好久，日期都很新鲜,口味:螺蛳粉3袋装
爱***岩,2020-04-11 15:56:45,买的预售产品，等了一个月，值得等的产品，酸笋有一点点臭，可以接受。煮完了满满一大碗，和老公一起吃的。好吃😋,口味:螺蛳粉3袋装
c***猫,2020-04-06 22:49:15,整体评价：没有吃过正宗的，个人比较喜欢笋的那个味道，觉得不是臭，但也说不上来，很特别，不能吃辣，没有放油包，觉得很清爽，香醋还蛮提味的，也不很酸，量有点足的。 包装品质：包装很好的，单独的一小包，一共7小包＋粉 口感味道：粉口感很滑，是比较Q弹的那种，很耐煮，花生酥脆，辅助我想特别说一下，打开料包他是酥脆的那种口感还有点甜，也很好吃，放汤里就没有了甜味，软软的很吸味。,口味:螺蛳粉3袋装
0***o,2020-04-13 19:04:23,等了快1个月  今天到了马上煮来吃  简直神仙的味道 吃过好多家   脑子里念念不忘的只有李子柒家的,口味:螺蛳粉3袋装
老***魔,2020-04-09 16:37:52,调料丰富，物资充足，味道浓郁，算正宗，煮起来也很方便。,口味:螺蛳粉3袋装
f***发,2020-04-12 04:22:53,整体评价：等了一个月终于收到了今天立马煮了一包吃，还送了鼠标垫太有心啦！无限回购！！！,口味:螺蛳粉3袋装
t***6,2020-04-03 13:22:10,等了一个多月终于收到了 比我想象中不臭些 然后对我来说不太辣 一直都很喜欢辣辣的东西 粉的话看起来有一点点少 吃起来还好  第一次吃螺蛳粉 总体还不错 挺好的 就是等了太久～,口味:螺蛳粉3袋装
b***卓,2020-04-04 22:30:24,整体评价：好吃，酸爽 胀包问题：五 包装品质：包装简单明了，方便开启。 口感味道：粉丝就煮不烂，口感一级棒，各个配料包量很足，不愧是国民子柒，很后悔没有多买几份，又要等好长时间了。 新鲜度：无胀包，无异味，包装好看，辨识度高。,口味:螺蛳粉3袋装
小***霞,2020-04-02 09:38:54,包装品质：高大上 口感味道：味道适合东北人，酸笋不会很臭。 整体评价：除了等了一个月，其它非常满意。,口味:螺蛳粉3袋装
胖***0,2020-04-09 20:21:45,心心念念等了这么久，今天开吃，吃了一半就发现这个东西，不会回购了，想吃的小伙伴自己看吧,口味:螺蛳粉3袋装
极***1,2020-04-09 12:46:40,在直播间买的，忘记备注了，联系客服很贴心的补发了，赞一个。日期很新，分给朋友吃了几包，都说味道不错。我自己带公司煮的，没敢放酸笋，所以也没有臭味。奈斯～,口味:螺蛳粉3袋装
q***2,2020-04-09 08:23:31,对于刚入门的初体验者来说，这个臭可以接受！好吃的，光盘行动了，连汤都喝完了，真的不要太好吃了，等了一个多月，真的值了！爱了爱了,口味:螺蛳粉3袋装
j***9,2020-04-10 17:17:01,非常不错的一款产品，我吃过一次之后念念不忘，所以等一个月多月发货我也要等，回来后马上煮了一包，再自己配个煎蛋，美味的不得了，不多说了，我准备再去下单,口味:螺蛳粉3袋装
爱***妈,2020-04-11 16:45:11,美味啊，原来以为不适合，因为是网红，想试一下，值得等待这么多天，味道不错！,口味:螺蛳粉3袋装
言***凯,2020-04-12 23:13:10,很好吃就是等的时间很久，我不爱很辣，这个辣油放一点点就OK了，然后不喜欢臭的螺蛳粉，这个正好，很喜欢！好吃，这个夜宵啥太棒了,口味:螺蛳粉3袋装
t***1,2020-04-11 19:06:35,东西还是一如既往的好，一直买他们家的螺蛳粉，味道赞👍,口味:螺蛳粉3袋装
t***3,2020-04-10 15:10:35,吃着吃着就爱上了，好吃，可以可以，下次还会还会回购哦，要是便宜一点就更好了更好了，,口味:螺蛳粉3袋装
二***1,2020-04-11 14:21:11,&hellip;&hellip;买了几家的都试了，看着李子柒的品牌买的&hellip;&hellip;有点失望吧，开的第一袋醋包漏了，一股醋味&hellip;&hellip;就很emmm。腐竹包还涨袋了就&hellip;&hellip;不知道说啥了。还有两包希望不要再踩雷了，绝了。,口味:螺蛳粉3袋装
凌***儿,2020-04-02 12:59:48,口味 也是螺蛳粉的味道。 但是 臭味没有那么重。  总体还是挺好吃的。料也足。 同事推荐了好欢螺。 买了吃下 对比对比。 螺蛳粉味没有那么重。        自己加点肠。完美。   辣包我就放一半。        其他全放。很好。,口味:螺蛳粉3袋装
t***7,2020-04-04 16:36:36,等了好久终于等到你～三十几天才等到，不过螺蛳粉爆单了能理解，包装很好看，螺蛳粉也很好吃，第一次尝试李子柒螺蛳粉口味也挺好的，酸辣臭都挺适中的合我家的口味，没有好欢螺的辣臭，都爱吃，大爱螺蛳粉,口味:螺蛳粉3袋装
闲***9,2020-04-04 19:28:55,一大包，打开包装就是螺蛳粉的味道，哈哈哈，爱这个味道的觉得很可，不爱的人就觉得很奇特😄.里面很多小包分的很清楚，这样很干净，就是感觉粉有点太少了，可以在多一点就比较完美了，我都想自己加点粉进去了,口味:螺蛳粉3袋装
s***0,2020-04-04 07:27:47,整体评价：优 胀包问题：无 包装品质：很大一包 里面超全的 棒棒棒 口感味道：我爱醋包 醋包爱我 新鲜度：🉑️,口味:螺蛳粉3袋装
香***7,2020-04-11 15:17:31,最好吃的螺蛳粉料超足 之前吃过好欢螺 螺霸王 柳江 我老公本来不喜欢吃螺蛳粉 之前吃过好欢螺 这次试李子柒 他说很好吃,口味:螺蛳粉3袋装
小***2,2020-04-04 13:28:33,不讨厌也喜欢不上来，可能期待太大了，没有感觉很出彩吧。40天发货，有赠送鼠标垫，从包装，到赠品，到售后卡，到收到4条短信。。感觉出来她是认真在做服务的。用心在做吧。 口感味道：常规吧，没有很出彩。,口味:螺蛳粉3袋装
q***3,2020-04-08 23:09:30,非常好、提前预定的、价格实惠.还没有吃、吃好了啦会回购的.,口味:螺蛳粉3袋装
呆***晴,2020-04-03 10:48:35,包装品质：包装很华丽，十分不环保 口感味道：除了咸，十分咸，没其他任何味道 整体评价：很一般，果然只适合欣赏视频不适合品尝食物 新鲜度：食材挺新鲜的 胀包问题：？？都是胀的？,口味:螺蛳粉3袋装
j***1,2020-04-11 13:54:00,味道偏淡一些，炸腐竹很香，适合入门尝试，不会那么丑那么重口味,口味:螺蛳粉3袋装
u***g,2020-04-03 12:39:42,"等了一个多月，终于不负所望啊，这款螺蛳粉具有酸、辣、鲜、爽、烫的独特风味,位居柳州风味小吃之首,它由柳州特有的软滑爽口的米粉,加上酸笋、木耳、花生、油炸腐竹、黄花菜、鲜嫩青菜等配料及浓郁适度的酸辣味和煮烂螺蛳的汤水调合而成,因有奇特鲜美的螺蛳汤,使人吃一想二。",口味:螺蛳粉3袋装
l***也,2020-04-04 21:57:44,整体评价：很喜欢这个牌子的螺狮粉，尽管等了有一个多月吧，嘻嘻，觉得不那么臭比较好吃哈。 新鲜度：很新鲜的日期。活动价格特别划算哦。,口味:螺蛳粉3袋装
马***1,2020-04-13 10:32:18,慕名而来，店里确实太火爆了！3月8日下单，排号前一周才收到！已经煮了吃了，味道不错！,口味:螺蛳粉3袋装
悔***前,2020-04-12 22:13:21,等了23天，终于到了，圆鼓鼓的一包包。包装挺用心，还有小礼品，吃过再来追评！,口味:螺蛳粉3袋装
c***8,2020-04-03 15:25:12,李子7家味道不错的，和我吃过的N多牌子螺狮粉比top3妥妥的，尤其是我放了N多蔬菜一起煮也不会变淡不入味这点很棒！但还是好欢螺更带劲，因为7家的口感相对平滑一点，不太臭不太辣，吃完了家里不会有那种臭臭的味道，有活动性价比真的可以,口味:螺蛳粉3袋装
琪***8,2020-04-10 23:02:37,太好吃了，配菜多，口味辣度都可以自己调。太喜欢吃了,口味:螺蛳粉3袋装
姚***7,2020-04-12 17:23:33,分装都很好，价格实惠，量也足，就是缺少了螺蛳肉～,口味:螺蛳粉3袋装
l***8,2020-04-13 17:33:57,活动买的，真的很划算，包装好好，量好足，还送了垫子，真的是太爱了😘,口味:螺蛳粉3袋装
t***7,2020-04-10 19:26:21,很符合我的口味，一包辣油都放进去也不是很辣，我感觉比好欢螺好吃！无线回购！就是等的太久😵😵,口味:螺蛳粉3袋装
口***1,2020-04-13 16:08:36,整体评价：可以。 胀包问题：没有。 包装品质：挺有个性。 口感味道：行，还不错。 新鲜度：新鲜！ 就是等待的时间太长了，四十多天啊，实在有点等不及的感觉。,口味:螺蛳粉3袋装
王***l,2020-04-13 15:58:12,好吃的，而且味道很不错，粉很软，配料也多，味道真的会爱上，总的来说值得回购的产品。,口味:螺蛳粉3袋装
t***7,2020-04-11 15:18:51,螺蛳粉收到啦！已经煮了一包来吃了，味道棒棒哒！配料量很多！还送了一个鼠标垫,口味:螺蛳粉3袋装
琴***9,2020-04-06 12:57:36,一包的量就能吃的饱饱的😋😛,口味:螺蛳粉3袋装
g***0,2020-04-05 12:07:13,等了一个多月，终于收到了，没有白等，好吃！粉煮时间长也不会粘，反正就是又劲道又好吃，尤其是配料包，酸笋是脆脆的，不会是那种又丝丝嚼不动的。汤料包真材实料，我煮好了，闻到一股鱼味，一想是螺蛳啊！腐竹也是好吃！满满一大碗，吃完很满足！谢谢送的鼠标垫！,口味:螺蛳粉3袋装
